"","countrycode","year","gdppc","scenario","population","noedu","prim","postsec","mys.15","governance","gii","readiness","urbanization"
"1","ARG",1995,8590.824551,"Observed",34994.8,0.03,0.23,0.06,8.53,NA,0.399009245060222,NA,88.164
"2","ARG",1995,8590.824551,"Observed",34994.8,0.03,0.23,0.06,8.53,NA,0.399009245060222,NA,88.164
"3","ARG",1995,8590.824551,"Observed",34994.8,0.03,0.23,0.06,8.53,NA,0.399009245060222,NA,88.164
"4","ARG",1995,8590.824551,"Observed",34994.8,0.03,0.23,0.06,8.53,NA,0.399009245060222,NA,88.164
"5","ARG",1995,8590.824551,"Observed",34994.8,0.03,0.23,0.06,8.53,NA,0.399009245060222,NA,88.164
"6","ARG",1995,8590.824551,"Observed",34994.8,0.03,0.23,0.06,8.53,NA,0.399009245060222,NA,88.164
"7","ARG",1995,8590.824551,"Observed",34994.8,0.03,0.23,0.06,8.53,NA,0.399009245060222,NA,88.164
"8","ARG",1995,8590.824551,"Observed",34994.8,0.03,0.23,0.06,8.53,NA,0.399009245060222,NA,88.164
"9","ARG",1995,8590.824551,"Observed",34994.8,0.03,0.23,0.06,8.53,NA,0.399009245060222,NA,88.164
"10","ARG",2000,9174.012154,"Observed",37057.5,0.03,0.23,0.06,8.89,0.553555072844546,0.397046047758688,0.388675713862648,89.142
"11","ARG",2000,9174.012154,"Observed",37057.5,0.03,0.23,0.06,8.89,0.553555072844546,0.397046047758688,0.388675713862648,89.142
"12","ARG",2000,9174.012154,"Observed",37057.5,0.03,0.23,0.06,8.89,0.553555072844546,0.397046047758688,0.388675713862648,89.142
"13","ARG",2000,9174.012154,"Observed",37057.5,0.03,0.23,0.06,8.89,0.553555072844546,0.397046047758688,0.388675713862648,89.142
"14","ARG",2000,9174.012154,"Observed",37057.5,0.03,0.23,0.06,8.89,0.553555072844546,0.397046047758688,0.388675713862648,89.142
"15","ARG",2000,9174.012154,"Observed",37057.5,0.03,0.23,0.06,8.89,0.553555072844546,0.397046047758688,0.388675713862648,89.142
"16","ARG",2000,9174.012154,"Observed",37057.5,0.03,0.23,0.06,8.89,0.553555072844546,0.397046047758688,0.388675713862648,89.142
"17","ARG",2000,9174.012154,"Observed",37057.5,0.03,0.23,0.06,8.89,0.553555072844546,0.397046047758688,0.388675713862648,89.142
"18","ARG",2000,9174.012154,"Observed",37057.5,0.03,0.23,0.06,8.89,0.553555072844546,0.397046047758688,0.388675713862648,89.142
"19","ARG",2005,9974.728267,"Observed",39145.5,0.02,0.22,0.07,9.18,0.488522857136697,0.353998656621504,0.383390439128607,90.031
"20","ARG",2005,9974.728267,"Observed",39145.5,0.02,0.22,0.07,9.18,0.488522857136697,0.353998656621504,0.383390439128607,90.031
"21","ARG",2005,9974.728267,"Observed",39145.5,0.02,0.22,0.07,9.18,0.488522857136697,0.353998656621504,0.383390439128607,90.031
"22","ARG",2005,9974.728267,"Observed",39145.5,0.02,0.22,0.07,9.18,0.488522857136697,0.353998656621504,0.383390439128607,90.031
"23","ARG",2005,9974.728267,"Observed",39145.5,0.02,0.22,0.07,9.18,0.488522857136697,0.353998656621504,0.383390439128607,90.031
"24","ARG",2005,9974.728267,"Observed",39145.5,0.02,0.22,0.07,9.18,0.488522857136697,0.353998656621504,0.383390439128607,90.031
"25","ARG",2005,9974.728267,"Observed",39145.5,0.02,0.22,0.07,9.18,0.488522857136697,0.353998656621504,0.383390439128607,90.031
"26","ARG",2005,9974.728267,"Observed",39145.5,0.02,0.22,0.07,9.18,0.488522857136697,0.353998656621504,0.383390439128607,90.031
"27","ARG",2005,9974.728267,"Observed",39145.5,0.02,0.22,0.07,9.18,0.488522857136697,0.353998656621504,0.383390439128607,90.031
"28","ARG",2010,11959.72459,"Observed",41223.9,0.02,0.21,0.09,9.42,0.482088166546077,0.34222055299869,0.390678987981289,90.849
"29","ARG",2010,11959.72459,"Observed",41223.9,0.02,0.21,0.09,9.42,0.482088166546077,0.34222055299869,0.390678987981289,90.849
"30","ARG",2010,11959.72459,"Observed",41223.9,0.02,0.21,0.09,9.42,0.482088166546077,0.34222055299869,0.390678987981289,90.849
"31","ARG",2010,11959.72459,"Observed",41223.9,0.02,0.21,0.09,9.42,0.482088166546077,0.34222055299869,0.390678987981289,90.849
"32","ARG",2010,11959.72459,"Observed",41223.9,0.02,0.21,0.09,9.42,0.482088166546077,0.34222055299869,0.390678987981289,90.849
"33","ARG",2010,11959.72459,"Observed",41223.9,0.02,0.21,0.09,9.42,0.482088166546077,0.34222055299869,0.390678987981289,90.849
"34","ARG",2010,11959.72459,"Observed",41223.9,0.02,0.21,0.09,9.42,0.482088166546077,0.34222055299869,0.390678987981289,90.849
"35","ARG",2010,11959.72459,"Observed",41223.9,0.02,0.21,0.09,9.42,0.482088166546077,0.34222055299869,0.390678987981289,90.849
"36","ARG",2010,11959.72459,"Observed",41223.9,0.02,0.21,0.09,9.42,0.482088166546077,0.34222055299869,0.390678987981289,90.849
"37","ARG",2015,14370.76903,"Observed",43411.2,0.02,0.2,0.1,9.79,0.47166151528883,NA,0.374704890358937,91.503
"38","ARG",2015,14370.76903,"Observed",43411.2,0.02,0.2,0.1,9.79,0.47166151528883,NA,0.374704890358937,91.503
"39","ARG",2015,14370.76903,"Observed",43411.2,0.02,0.2,0.1,9.79,0.47166151528883,NA,0.374704890358937,91.503
"40","ARG",2015,14370.76903,"Observed",43411.2,0.02,0.2,0.1,9.79,0.47166151528883,NA,0.374704890358937,91.503
"41","ARG",2015,14370.76903,"Observed",43411.2,0.02,0.2,0.1,9.79,0.47166151528883,NA,0.374704890358937,91.503
"42","ARG",2015,14370.76903,"Observed",43411.2,0.02,0.2,0.1,9.79,0.47166151528883,NA,0.374704890358937,91.503
"43","ARG",2015,14370.76903,"Observed",43411.2,0.02,0.2,0.1,9.79,0.47166151528883,NA,0.374704890358937,91.503
"44","ARG",2015,14370.76903,"Observed",43411.2,0.02,0.2,0.1,9.79,0.47166151528883,NA,0.374704890358937,91.503
"45","ARG",2015,14370.76903,"Observed",43411.2,0.02,0.2,0.1,9.79,0.47166151528883,NA,0.374704890358937,91.503
"46","ARM",1995,1919.135302,"Observed",3214,0.02,0.05,0.12,9.88,NA,0.444100360373728,NA,66.057
"47","ARM",1995,1919.135302,"Observed",3214,0.02,0.05,0.12,9.88,NA,0.444100360373728,NA,66.057
"48","ARM",1995,1919.135302,"Observed",3214,0.02,0.05,0.12,9.88,NA,0.444100360373728,NA,66.057
"49","ARM",1995,1919.135302,"Observed",3214,0.02,0.05,0.12,9.88,NA,0.444100360373728,NA,66.057
"50","ARM",1995,1919.135302,"Observed",3214,0.02,0.05,0.12,9.88,NA,0.444100360373728,NA,66.057
"51","ARM",1995,1919.135302,"Observed",3214,0.02,0.05,0.12,9.88,NA,0.444100360373728,NA,66.057
"52","ARM",1995,1919.135302,"Observed",3214,0.02,0.05,0.12,9.88,NA,0.444100360373728,NA,66.057
"53","ARM",1995,1919.135302,"Observed",3214,0.02,0.05,0.12,9.88,NA,0.444100360373728,NA,66.057
"54","ARM",1995,1919.135302,"Observed",3214,0.02,0.05,0.12,9.88,NA,0.444100360373728,NA,66.057
"55","ARM",2000,2569.611502,"Observed",3072.9,0.01,0.04,0.13,10.09,0.432007189818091,0.440402710148226,0.399698616773006,64.666
"56","ARM",2000,2569.611502,"Observed",3072.9,0.01,0.04,0.13,10.09,0.432007189818091,0.440402710148226,0.399698616773006,64.666
"57","ARM",2000,2569.611502,"Observed",3072.9,0.01,0.04,0.13,10.09,0.432007189818091,0.440402710148226,0.399698616773006,64.666
"58","ARM",2000,2569.611502,"Observed",3072.9,0.01,0.04,0.13,10.09,0.432007189818091,0.440402710148226,0.399698616773006,64.666
"59","ARM",2000,2569.611502,"Observed",3072.9,0.01,0.04,0.13,10.09,0.432007189818091,0.440402710148226,0.399698616773006,64.666
"60","ARM",2000,2569.611502,"Observed",3072.9,0.01,0.04,0.13,10.09,0.432007189818091,0.440402710148226,0.399698616773006,64.666
"61","ARM",2000,2569.611502,"Observed",3072.9,0.01,0.04,0.13,10.09,0.432007189818091,0.440402710148226,0.399698616773006,64.666
"62","ARM",2000,2569.611502,"Observed",3072.9,0.01,0.04,0.13,10.09,0.432007189818091,0.440402710148226,0.399698616773006,64.666
"63","ARM",2000,2569.611502,"Observed",3072.9,0.01,0.04,0.13,10.09,0.432007189818091,0.440402710148226,0.399698616773006,64.666
"64","ARM",2005,4541.669706,"Observed",2994.4,0.01,0.03,0.14,10.31,0.468265975147661,0.365237405507359,0.432511921910151,63.938
"65","ARM",2005,4541.669706,"Observed",2994.4,0.01,0.03,0.14,10.31,0.468265975147661,0.365237405507359,0.432511921910151,63.938
"66","ARM",2005,4541.669706,"Observed",2994.4,0.01,0.03,0.14,10.31,0.468265975147661,0.365237405507359,0.432511921910151,63.938
"67","ARM",2005,4541.669706,"Observed",2994.4,0.01,0.03,0.14,10.31,0.468265975147661,0.365237405507359,0.432511921910151,63.938
"68","ARM",2005,4541.669706,"Observed",2994.4,0.01,0.03,0.14,10.31,0.468265975147661,0.365237405507359,0.432511921910151,63.938
"69","ARM",2005,4541.669706,"Observed",2994.4,0.01,0.03,0.14,10.31,0.468265975147661,0.365237405507359,0.432511921910151,63.938
"70","ARM",2005,4541.669706,"Observed",2994.4,0.01,0.03,0.14,10.31,0.468265975147661,0.365237405507359,0.432511921910151,63.938
"71","ARM",2005,4541.669706,"Observed",2994.4,0.01,0.03,0.14,10.31,0.468265975147661,0.365237405507359,0.432511921910151,63.938
"72","ARM",2005,4541.669706,"Observed",2994.4,0.01,0.03,0.14,10.31,0.468265975147661,0.365237405507359,0.432511921910151,63.938
"73","ARM",2010,5375.678083,"Observed",2915.5,0.01,0.03,0.15,10.55,0.464495681860993,0.312669658533688,0.460010137655482,63.44
"74","ARM",2010,5375.678083,"Observed",2915.5,0.01,0.03,0.15,10.55,0.464495681860993,0.312669658533688,0.460010137655482,63.44
"75","ARM",2010,5375.678083,"Observed",2915.5,0.01,0.03,0.15,10.55,0.464495681860993,0.312669658533688,0.460010137655482,63.44
"76","ARM",2010,5375.678083,"Observed",2915.5,0.01,0.03,0.15,10.55,0.464495681860993,0.312669658533688,0.460010137655482,63.44
"77","ARM",2010,5375.678083,"Observed",2915.5,0.01,0.03,0.15,10.55,0.464495681860993,0.312669658533688,0.460010137655482,63.44
"78","ARM",2010,5375.678083,"Observed",2915.5,0.01,0.03,0.15,10.55,0.464495681860993,0.312669658533688,0.460010137655482,63.44
"79","ARM",2010,5375.678083,"Observed",2915.5,0.01,0.03,0.15,10.55,0.464495681860993,0.312669658533688,0.460010137655482,63.44
"80","ARM",2010,5375.678083,"Observed",2915.5,0.01,0.03,0.15,10.55,0.464495681860993,0.312669658533688,0.460010137655482,63.44
"81","ARM",2010,5375.678083,"Observed",2915.5,0.01,0.03,0.15,10.55,0.464495681860993,0.312669658533688,0.460010137655482,63.44
"82","ARM",2015,8606.372019,"Observed",2917.3,0,0.02,0.17,10.8,0.47516807839015,0.274010521326932,0.483058282603057,63.085
"83","ARM",2015,8606.372019,"Observed",2917.3,0,0.02,0.17,10.8,0.47516807839015,0.274010521326932,0.483058282603057,63.085
"84","ARM",2015,8606.372019,"Observed",2917.3,0,0.02,0.17,10.8,0.47516807839015,0.274010521326932,0.483058282603057,63.085
"85","ARM",2015,8606.372019,"Observed",2917.3,0,0.02,0.17,10.8,0.47516807839015,0.274010521326932,0.483058282603057,63.085
"86","ARM",2015,8606.372019,"Observed",2917.3,0,0.02,0.17,10.8,0.47516807839015,0.274010521326932,0.483058282603057,63.085
"87","ARM",2015,8606.372019,"Observed",2917.3,0,0.02,0.17,10.8,0.47516807839015,0.274010521326932,0.483058282603057,63.085
"88","ARM",2015,8606.372019,"Observed",2917.3,0,0.02,0.17,10.8,0.47516807839015,0.274010521326932,0.483058282603057,63.085
"89","ARM",2015,8606.372019,"Observed",2917.3,0,0.02,0.17,10.8,0.47516807839015,0.274010521326932,0.483058282603057,63.085
"90","ARM",2015,8606.372019,"Observed",2917.3,0,0.02,0.17,10.8,0.47516807839015,0.274010521326932,0.483058282603057,63.085
"91","AUS",1995,28865.43103,"Observed",18122.5,0.01,0.14,0.18,11.74,NA,0.123883745316221,NA,84.898
"92","AUS",1995,28865.43103,"Observed",18122.5,0.01,0.14,0.18,11.74,NA,0.123883745316221,NA,84.898
"93","AUS",1995,28865.43103,"Observed",18122.5,0.01,0.14,0.18,11.74,NA,0.123883745316221,NA,84.898
"94","AUS",1995,28865.43103,"Observed",18122.5,0.01,0.14,0.18,11.74,NA,0.123883745316221,NA,84.898
"95","AUS",1995,28865.43103,"Observed",18122.5,0.01,0.14,0.18,11.74,NA,0.123883745316221,NA,84.898
"96","AUS",1995,28865.43103,"Observed",18122.5,0.01,0.14,0.18,11.74,NA,0.123883745316221,NA,84.898
"97","AUS",1995,28865.43103,"Observed",18122.5,0.01,0.14,0.18,11.74,NA,0.123883745316221,NA,84.898
"98","AUS",1995,28865.43103,"Observed",18122.5,0.01,0.14,0.18,11.74,NA,0.123883745316221,NA,84.898
"99","AUS",1995,28865.43103,"Observed",18122.5,0.01,0.14,0.18,11.74,NA,0.123883745316221,NA,84.898
"100","AUS",2000,33233.04529,"Observed",19103.6,0.01,0.12,0.2,12.11,0.890957458583984,0.097391562876207,0.679884964879129,84.235
"101","AUS",2000,33233.04529,"Observed",19103.6,0.01,0.12,0.2,12.11,0.890957458583984,0.097391562876207,0.679884964879129,84.235
"102","AUS",2000,33233.04529,"Observed",19103.6,0.01,0.12,0.2,12.11,0.890957458583984,0.097391562876207,0.679884964879129,84.235
"103","AUS",2000,33233.04529,"Observed",19103.6,0.01,0.12,0.2,12.11,0.890957458583984,0.097391562876207,0.679884964879129,84.235
"104","AUS",2000,33233.04529,"Observed",19103.6,0.01,0.12,0.2,12.11,0.890957458583984,0.097391562876207,0.679884964879129,84.235
"105","AUS",2000,33233.04529,"Observed",19103.6,0.01,0.12,0.2,12.11,0.890957458583984,0.097391562876207,0.679884964879129,84.235
"106","AUS",2000,33233.04529,"Observed",19103.6,0.01,0.12,0.2,12.11,0.890957458583984,0.097391562876207,0.679884964879129,84.235
"107","AUS",2000,33233.04529,"Observed",19103.6,0.01,0.12,0.2,12.11,0.890957458583984,0.097391562876207,0.679884964879129,84.235
"108","AUS",2000,33233.04529,"Observed",19103.6,0.01,0.12,0.2,12.11,0.890957458583984,0.097391562876207,0.679884964879129,84.235
"109","AUS",2005,38387.99272,"Observed",20268.7,0.01,0.1,0.22,12.45,0.875404345789417,0.0816002670523418,0.694779929220161,84.582
"110","AUS",2005,38387.99272,"Observed",20268.7,0.01,0.1,0.22,12.45,0.875404345789417,0.0816002670523418,0.694779929220161,84.582
"111","AUS",2005,38387.99272,"Observed",20268.7,0.01,0.1,0.22,12.45,0.875404345789417,0.0816002670523418,0.694779929220161,84.582
"112","AUS",2005,38387.99272,"Observed",20268.7,0.01,0.1,0.22,12.45,0.875404345789417,0.0816002670523418,0.694779929220161,84.582
"113","AUS",2005,38387.99272,"Observed",20268.7,0.01,0.1,0.22,12.45,0.875404345789417,0.0816002670523418,0.694779929220161,84.582
"114","AUS",2005,38387.99272,"Observed",20268.7,0.01,0.1,0.22,12.45,0.875404345789417,0.0816002670523418,0.694779929220161,84.582
"115","AUS",2005,38387.99272,"Observed",20268.7,0.01,0.1,0.22,12.45,0.875404345789417,0.0816002670523418,0.694779929220161,84.582
"116","AUS",2005,38387.99272,"Observed",20268.7,0.01,0.1,0.22,12.45,0.875404345789417,0.0816002670523418,0.694779929220161,84.582
"117","AUS",2005,38387.99272,"Observed",20268.7,0.01,0.1,0.22,12.45,0.875404345789417,0.0816002670523418,0.694779929220161,84.582
"118","AUS",2010,41286.87781,"Observed",22156.6,0.01,0.08,0.24,12.77,0.880111232802413,0.0630869291895733,0.698458460290764,85.182
"119","AUS",2010,41286.87781,"Observed",22156.6,0.01,0.08,0.24,12.77,0.880111232802413,0.0630869291895733,0.698458460290764,85.182
"120","AUS",2010,41286.87781,"Observed",22156.6,0.01,0.08,0.24,12.77,0.880111232802413,0.0630869291895733,0.698458460290764,85.182
"121","AUS",2010,41286.87781,"Observed",22156.6,0.01,0.08,0.24,12.77,0.880111232802413,0.0630869291895733,0.698458460290764,85.182
"122","AUS",2010,41286.87781,"Observed",22156.6,0.01,0.08,0.24,12.77,0.880111232802413,0.0630869291895733,0.698458460290764,85.182
"123","AUS",2010,41286.87781,"Observed",22156.6,0.01,0.08,0.24,12.77,0.880111232802413,0.0630869291895733,0.698458460290764,85.182
"124","AUS",2010,41286.87781,"Observed",22156.6,0.01,0.08,0.24,12.77,0.880111232802413,0.0630869291895733,0.698458460290764,85.182
"125","AUS",2010,41286.87781,"Observed",22156.6,0.01,0.08,0.24,12.77,0.880111232802413,0.0630869291895733,0.698458460290764,85.182
"126","AUS",2010,41286.87781,"Observed",22156.6,0.01,0.08,0.24,12.77,0.880111232802413,0.0630869291895733,0.698458460290764,85.182
"127","AUS",2015,46545.85105,"Observed",23798.7,0,0.07,0.26,13.16,0.869933129138006,0.0414073769879805,0.697139456939243,85.701
"128","AUS",2015,46545.85105,"Observed",23798.7,0,0.07,0.26,13.16,0.869933129138006,0.0414073769879805,0.697139456939243,85.701
"129","AUS",2015,46545.85105,"Observed",23798.7,0,0.07,0.26,13.16,0.869933129138006,0.0414073769879805,0.697139456939243,85.701
"130","AUS",2015,46545.85105,"Observed",23798.7,0,0.07,0.26,13.16,0.869933129138006,0.0414073769879805,0.697139456939243,85.701
"131","AUS",2015,46545.85105,"Observed",23798.7,0,0.07,0.26,13.16,0.869933129138006,0.0414073769879805,0.697139456939243,85.701
"132","AUS",2015,46545.85105,"Observed",23798.7,0,0.07,0.26,13.16,0.869933129138006,0.0414073769879805,0.697139456939243,85.701
"133","AUS",2015,46545.85105,"Observed",23798.7,0,0.07,0.26,13.16,0.869933129138006,0.0414073769879805,0.697139456939243,85.701
"134","AUS",2015,46545.85105,"Observed",23798.7,0,0.07,0.26,13.16,0.869933129138006,0.0414073769879805,0.697139456939243,85.701
"135","AUS",2015,46545.85105,"Observed",23798.7,0,0.07,0.26,13.16,0.869933129138006,0.0414073769879805,0.697139456939243,85.701
"136","AUT",1995,29507.50746,"Observed",7974.9,0,0.04,0.14,10.28,NA,0.101206676517897,NA,61.596
"137","AUT",1995,29507.50746,"Observed",7974.9,0,0.04,0.14,10.28,NA,0.101206676517897,NA,61.596
"138","AUT",1995,29507.50746,"Observed",7974.9,0,0.04,0.14,10.28,NA,0.101206676517897,NA,61.596
"139","AUT",1995,29507.50746,"Observed",7974.9,0,0.04,0.14,10.28,NA,0.101206676517897,NA,61.596
"140","AUT",1995,29507.50746,"Observed",7974.9,0,0.04,0.14,10.28,NA,0.101206676517897,NA,61.596
"141","AUT",1995,29507.50746,"Observed",7974.9,0,0.04,0.14,10.28,NA,0.101206676517897,NA,61.596
"142","AUT",1995,29507.50746,"Observed",7974.9,0,0.04,0.14,10.28,NA,0.101206676517897,NA,61.596
"143","AUT",1995,29507.50746,"Observed",7974.9,0,0.04,0.14,10.28,NA,0.101206676517897,NA,61.596
"144","AUT",1995,29507.50746,"Observed",7974.9,0,0.04,0.14,10.28,NA,0.101206676517897,NA,61.596
"145","AUT",2000,33694.84037,"Observed",8052.8,0,0.04,0.15,10.55,0.867999945826616,0.0791822010415433,0.704783554016957,60.213
"146","AUT",2000,33694.84037,"Observed",8052.8,0,0.04,0.15,10.55,0.867999945826616,0.0791822010415433,0.704783554016957,60.213
"147","AUT",2000,33694.84037,"Observed",8052.8,0,0.04,0.15,10.55,0.867999945826616,0.0791822010415433,0.704783554016957,60.213
"148","AUT",2000,33694.84037,"Observed",8052.8,0,0.04,0.15,10.55,0.867999945826616,0.0791822010415433,0.704783554016957,60.213
"149","AUT",2000,33694.84037,"Observed",8052.8,0,0.04,0.15,10.55,0.867999945826616,0.0791822010415433,0.704783554016957,60.213
"150","AUT",2000,33694.84037,"Observed",8052.8,0,0.04,0.15,10.55,0.867999945826616,0.0791822010415433,0.704783554016957,60.213
"151","AUT",2000,33694.84037,"Observed",8052.8,0,0.04,0.15,10.55,0.867999945826616,0.0791822010415433,0.704783554016957,60.213
"152","AUT",2000,33694.84037,"Observed",8052.8,0,0.04,0.15,10.55,0.867999945826616,0.0791822010415433,0.704783554016957,60.213
"153","AUT",2000,33694.84037,"Observed",8052.8,0,0.04,0.15,10.55,0.867999945826616,0.0791822010415433,0.704783554016957,60.213
"154","AUT",2005,35632.02175,"Observed",8236.6,0,0.04,0.17,10.82,0.87842425979677,0.0444596802828957,0.713656333136737,58.813
"155","AUT",2005,35632.02175,"Observed",8236.6,0,0.04,0.17,10.82,0.87842425979677,0.0444596802828957,0.713656333136737,58.813
"156","AUT",2005,35632.02175,"Observed",8236.6,0,0.04,0.17,10.82,0.87842425979677,0.0444596802828957,0.713656333136737,58.813
"157","AUT",2005,35632.02175,"Observed",8236.6,0,0.04,0.17,10.82,0.87842425979677,0.0444596802828957,0.713656333136737,58.813
"158","AUT",2005,35632.02175,"Observed",8236.6,0,0.04,0.17,10.82,0.87842425979677,0.0444596802828957,0.713656333136737,58.813
"159","AUT",2005,35632.02175,"Observed",8236.6,0,0.04,0.17,10.82,0.87842425979677,0.0444596802828957,0.713656333136737,58.813
"160","AUT",2005,35632.02175,"Observed",8236.6,0,0.04,0.17,10.82,0.87842425979677,0.0444596802828957,0.713656333136737,58.813
"161","AUT",2005,35632.02175,"Observed",8236.6,0,0.04,0.17,10.82,0.87842425979677,0.0444596802828957,0.713656333136737,58.813
"162","AUT",2005,35632.02175,"Observed",8236.6,0,0.04,0.17,10.82,0.87842425979677,0.0444596802828957,0.713656333136737,58.813
"163","AUT",2010,37413.99084,"Observed",8393.6,0,0.04,0.19,11.07,0.867114330877292,0.0286484631347381,0.699271634151358,57.399
"164","AUT",2010,37413.99084,"Observed",8393.6,0,0.04,0.19,11.07,0.867114330877292,0.0286484631347381,0.699271634151358,57.399
"165","AUT",2010,37413.99084,"Observed",8393.6,0,0.04,0.19,11.07,0.867114330877292,0.0286484631347381,0.699271634151358,57.399
"166","AUT",2010,37413.99084,"Observed",8393.6,0,0.04,0.19,11.07,0.867114330877292,0.0286484631347381,0.699271634151358,57.399
"167","AUT",2010,37413.99084,"Observed",8393.6,0,0.04,0.19,11.07,0.867114330877292,0.0286484631347381,0.699271634151358,57.399
"168","AUT",2010,37413.99084,"Observed",8393.6,0,0.04,0.19,11.07,0.867114330877292,0.0286484631347381,0.699271634151358,57.399
"169","AUT",2010,37413.99084,"Observed",8393.6,0,0.04,0.19,11.07,0.867114330877292,0.0286484631347381,0.699271634151358,57.399
"170","AUT",2010,37413.99084,"Observed",8393.6,0,0.04,0.19,11.07,0.867114330877292,0.0286484631347381,0.699271634151358,57.399
"171","AUT",2010,37413.99084,"Observed",8393.6,0,0.04,0.19,11.07,0.867114330877292,0.0286484631347381,0.699271634151358,57.399
"172","AUT",2015,38532.39858,"Observed",8678.8,0,0.03,0.21,11.5,0.850347016058932,0.00498225156391208,0.726377978046661,57.715
"173","AUT",2015,38532.39858,"Observed",8678.8,0,0.03,0.21,11.5,0.850347016058932,0.00498225156391208,0.726377978046661,57.715
"174","AUT",2015,38532.39858,"Observed",8678.8,0,0.03,0.21,11.5,0.850347016058932,0.00498225156391208,0.726377978046661,57.715
"175","AUT",2015,38532.39858,"Observed",8678.8,0,0.03,0.21,11.5,0.850347016058932,0.00498225156391208,0.726377978046661,57.715
"176","AUT",2015,38532.39858,"Observed",8678.8,0,0.03,0.21,11.5,0.850347016058932,0.00498225156391208,0.726377978046661,57.715
"177","AUT",2015,38532.39858,"Observed",8678.8,0,0.03,0.21,11.5,0.850347016058932,0.00498225156391208,0.726377978046661,57.715
"178","AUT",2015,38532.39858,"Observed",8678.8,0,0.03,0.21,11.5,0.850347016058932,0.00498225156391208,0.726377978046661,57.715
"179","AUT",2015,38532.39858,"Observed",8678.8,0,0.03,0.21,11.5,0.850347016058932,0.00498225156391208,0.726377978046661,57.715
"180","AUT",2015,38532.39858,"Observed",8678.8,0,0.03,0.21,11.5,0.850347016058932,0.00498225156391208,0.726377978046661,57.715
"181","AZE",1995,2194.325524,"Observed",7747.3,0.03,0.08,0.07,9.62,NA,0.408605630636798,NA,52.206
"182","AZE",1995,2194.325524,"Observed",7747.3,0.03,0.08,0.07,9.62,NA,0.408605630636798,NA,52.206
"183","AZE",1995,2194.325524,"Observed",7747.3,0.03,0.08,0.07,9.62,NA,0.408605630636798,NA,52.206
"184","AZE",1995,2194.325524,"Observed",7747.3,0.03,0.08,0.07,9.62,NA,0.408605630636798,NA,52.206
"185","AZE",1995,2194.325524,"Observed",7747.3,0.03,0.08,0.07,9.62,NA,0.408605630636798,NA,52.206
"186","AZE",1995,2194.325524,"Observed",7747.3,0.03,0.08,0.07,9.62,NA,0.408605630636798,NA,52.206
"187","AZE",1995,2194.325524,"Observed",7747.3,0.03,0.08,0.07,9.62,NA,0.408605630636798,NA,52.206
"188","AZE",1995,2194.325524,"Observed",7747.3,0.03,0.08,0.07,9.62,NA,0.408605630636798,NA,52.206
"189","AZE",1995,2194.325524,"Observed",7747.3,0.03,0.08,0.07,9.62,NA,0.408605630636798,NA,52.206
"190","AZE",2000,2888.232493,"Observed",8125.3,0.02,0.07,0.08,10.03,0.316960823449084,NA,0.295836112240136,51.386
"191","AZE",2000,2888.232493,"Observed",8125.3,0.02,0.07,0.08,10.03,0.316960823449084,NA,0.295836112240136,51.386
"192","AZE",2000,2888.232493,"Observed",8125.3,0.02,0.07,0.08,10.03,0.316960823449084,NA,0.295836112240136,51.386
"193","AZE",2000,2888.232493,"Observed",8125.3,0.02,0.07,0.08,10.03,0.316960823449084,NA,0.295836112240136,51.386
"194","AZE",2000,2888.232493,"Observed",8125.3,0.02,0.07,0.08,10.03,0.316960823449084,NA,0.295836112240136,51.386
"195","AZE",2000,2888.232493,"Observed",8125.3,0.02,0.07,0.08,10.03,0.316960823449084,NA,0.295836112240136,51.386
"196","AZE",2000,2888.232493,"Observed",8125.3,0.02,0.07,0.08,10.03,0.316960823449084,NA,0.295836112240136,51.386
"197","AZE",2000,2888.232493,"Observed",8125.3,0.02,0.07,0.08,10.03,0.316960823449084,NA,0.295836112240136,51.386
"198","AZE",2000,2888.232493,"Observed",8125.3,0.02,0.07,0.08,10.03,0.316960823449084,NA,0.295836112240136,51.386
"199","AZE",2005,4762.080826,"Observed",8575.6,0.02,0.06,0.09,10.33,0.342665154307256,0.328939799295509,0.354150634457625,52.389
"200","AZE",2005,4762.080826,"Observed",8575.6,0.02,0.06,0.09,10.33,0.342665154307256,0.328939799295509,0.354150634457625,52.389
"201","AZE",2005,4762.080826,"Observed",8575.6,0.02,0.06,0.09,10.33,0.342665154307256,0.328939799295509,0.354150634457625,52.389
"202","AZE",2005,4762.080826,"Observed",8575.6,0.02,0.06,0.09,10.33,0.342665154307256,0.328939799295509,0.354150634457625,52.389
"203","AZE",2005,4762.080826,"Observed",8575.6,0.02,0.06,0.09,10.33,0.342665154307256,0.328939799295509,0.354150634457625,52.389
"204","AZE",2005,4762.080826,"Observed",8575.6,0.02,0.06,0.09,10.33,0.342665154307256,0.328939799295509,0.354150634457625,52.389
"205","AZE",2005,4762.080826,"Observed",8575.6,0.02,0.06,0.09,10.33,0.342665154307256,0.328939799295509,0.354150634457625,52.389
"206","AZE",2005,4762.080826,"Observed",8575.6,0.02,0.06,0.09,10.33,0.342665154307256,0.328939799295509,0.354150634457625,52.389
"207","AZE",2005,4762.080826,"Observed",8575.6,0.02,0.06,0.09,10.33,0.342665154307256,0.328939799295509,0.354150634457625,52.389
"208","AZE",2010,9618.657684,"Observed",9093.4,0.01,0.05,0.1,10.57,0.3565387438982,0.304367779590374,0.398740932160015,53.406
